Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
NT,2020-02-09,1:00:00,Human Waste,500 Block Trinity Street,,IN,APD Do Not Use,7758,Hispanic or Latino,Male
NT,2020-02-09,2:02:00,Public Intoxication,400 Block East 6th Street,,ACT,APD Do Not Use,8224,Hispanic or Latino,Male
NT,2020-02-09,2:15:00,Disregard Order Of A Police Officer,400 Block East 6th Street,,IN,APD Do Not Use,8235,Hispanic or Latino,Male
NT,2020-02-09,6:30:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-09,6:30:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-09,6:40:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-09,7:00:00,Human Waste,East 6th Street And Brazos Street,,TERM,APD Do Not Use,7759,Hispanic or Latino,Male
NT,2020-02-09,7:18:00,Consuming Alcohol In A Public Street,400 Block East 6th Street,,ACT,APD Do Not Use,7759,Black or African American,Male
NT,2020-02-09,7:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,ACT,APD Do Not Use,7759,Black or African American,Male
NT,2020-02-09,7:45:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,ACT,APD Do Not Use,7433,Hispanic or Latino,Male
NT,2020-02-09,8:39:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,TERM,APD Do Not Use,7766,,Male
NT,2020-02-09,11:16:00,Possession Of Drug Paraphernalia,600 Block East 4th Street,,TERM,APD Do Not Use,4988,White,Male
NT,2020-02-09,11:20:00,Possession Of Drug Paraphernalia,200 Block East 6th Street,,ACT,APD Do Not Use,4949,Black or African American,Male
NT,2020-02-09,13:11:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,TERM,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-09,13:34:00,Possession Of Drug Paraphernalia,200 Block East 5th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-09,14:54:00,Possession Of Drug Paraphernalia,200 Block East 2nd Street,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-09,15:19:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,4949,White,Female
NT,2020-02-09,16:36:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,TERM,APD Do Not Use,7872,White,Male
NT,2020-02-10,1:39:00,Public Intoxication,400 Block East 7th Street,,TERM,APD Do Not Use,8674,Hispanic or Latino,Male
NT,2020-02-10,10:15:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-10,12:50:00,Possession Of Drug Paraphernalia,200 Block San Jacinto Boulevard,,TERM,APD Do Not Use,7284,White,Male
NT,2020-02-10,13:08:00,Possession Of Drug Paraphernalia,804 Congress Avenue,,TERM,APD Do Not Use,7451,Black or African American,Male
NT,2020-02-10,13:13:00,Simple Assault By Contact,600 Block Congress Avenue,,IN,APD Do Not Use,5666,White,Male
TR,2020-02-10,13:13:00,Pedestrian Walking Against Light,600 Block Congress Avenue,,IN,APD Do Not Use,5666,White,Male
NT,2020-02-10,23:39:00,Public Intoxication,200 Block East 6th Street,,TERM,APD Do Not Use,7887,White,Male
NT,2020-02-10,23:39:00,Public Intoxication,200 Block East 6th Street,,TERM,APD Do Not Use,7887,White,Female
NT,2020-02-11,1:50:00,Public Intoxication,500 Block Trinity Street,,TERM,APD Do Not Use,8674,White,Female
NT,2020-02-11,8:29:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2020-02-11,9:08:00,Human Waste,600 Block Trinity Street,,IN,APD Do Not Use,6290,White,Female
NT,2020-02-11,13:00:00,Camping In A Public Place,400 Block Congress Avenue,,TERM,APD Do Not Use,4988,White,Male
NT,2020-02-11,20:20:00,Public Intoxication,900 Block North Ih 35 Service Road,,TERM,APD Do Not Use,7592,Hispanic or Latino,Male
NT,2020-02-11,21:35:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-11,22:55:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,3968,White,Female
NT,2020-02-12,0:00:00,Possession Of Drug Paraphernalia,300 Block East 5th Street,,IN,APD Do Not Use,6136,White,Male
NT,2020-02-12,0:00:00,Obstruction in the DACC Area Prohibited,900 Block Colorado Street,,IN,APD Do Not Use,6145,White,Male
NT,2020-02-12,8:39:00,Possession Of Drug Paraphernalia,220 East 8th Street,,IN,APD Do Not Use,7284,White,Female
NT,2020-02-12,10:00:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,3968,White,Female
NT,2020-02-12,13:37:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,6145,Black,Male
NT,2020-02-12,14:02:00,Possession Of Drug Paraphernalia,500 Block East 9th Street,,IN,APD Do Not Use,6145,White,Male
NT,2020-02-12,15:30:00,Obstruction in the DACC Area Prohibited,700 Block Neches Street,,IN,APD Do Not Use,7796,White,Male
NT,2020-02-13,0:35:00,Pedestrian In Roadway/City Ordinance,East 7th Street And Neches Street,,TERM,APD Do Not Use,8126,White,Male
NT,2020-02-13,8:33:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,6145,Black or African American,Male
NT,2020-02-13,8:40:00,Possession Of Drug Paraphernalia,500 Block Trinity,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-13,8:50:00,Glass Container Prohibited in PRA,500 Block Trinity Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-13,9:28:00,Possession Of Drug Paraphernalia,700 Block 8th Street,,TERM,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-13,9:30:00,Smoking - Public Place,800 Block Waller Creek,,ACT,APD Do Not Use,4973,Black or African American,Male
NT,2020-02-13,9:45:00,Possession Of Drug Paraphernalia,Neches Street And 7th Street,,IN,APD Do Not Use,7511,Hispanic or Latino,Male
NT,2020-02-13,11:55:00,Possession Of Drug Paraphernalia,200 Block East 2nd Street,,IN,APD Do Not Use,7451,Black or African American,Male
TR,2020-02-13,15:25:00,Pedestrian Walking Against Light,500 Block Red River Street,,IN,APD Do Not Use,7245,Black or African American,Male
NT,2020-02-13,17:38:00,Possession Of Drug Paraphernalia,502 East 6th Street,,IN,APD Do Not Use,8221,Black or African American,Male
NT,2020-02-13,18:05:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,TERM,APD Do Not Use,8110,Black or African American,Male
NT,2020-02-13,20:20:00,Possession Of Drug Paraphernalia,,,IN,APD Do Not Use,8740,Hispanic or Latino,Male
NT,2020-02-13,21:46:00,Obstruction in the DACC Area Prohibited,200 Block East 6th Street,,TERM,APD Do Not Use,7796,White,Female
NT,2020-02-14,1:40:00,Possession Of Drug Paraphernalia,E 6TH ST,S ALLEY,TERM,Other Agency,8140,Black or African American,Male
NT,2020-02-14,2:01:00,Public Intoxication,408 East 6th Street,,TERM,APD Do Not Use,8242,Hispanic or Latino,Male
NT,2020-02-14,2:10:00,Disorderly Conduct - Fighting,8th Street,Trinity Street,ACT,APD Do Not Use,8422,Black or African American,Male
NT,2020-02-14,2:10:00,Disregard Order Of A Police Officer,400 Block East 8th Street,,TERM,APD Do Not Use,7597,Black or African American,Male
NT,2020-02-14,2:11:00,Disregard Order Of A Police Officer,400 Block East 7th Street,,IN,APD Do Not Use,8674,Black or African American,Male
NT,2020-02-14,8:41:00,Pedestrian In Roadway/City Ordinance,709 East 6th Street,,IN,APD Do Not Use,7345,White,Male
NT,2020-02-14,8:45:00,Possession Of Drug Paraphernalia,300 Block Congress Avenue,,TERM,APD Do Not Use,4949,White,Male
TR,2020-02-14,10:06:00,Pedestrian Walking Against Light,400 Block East 6th Street,,IN,APD Do Not Use,5635,White,Male
NT,2020-02-14,10:50:00,Possession Of Drug Paraphernalia,600 Block Waller Creek,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-14,15:25:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,5635,Black or African American,Male
TR,2020-02-14,19:30:00,Pedestrian Crossing Midblock,500 Block East 7th Street,,TERM,APD Do Not Use,7225,Black or African American,Male
NT,2020-02-14,20:15:00,Public Intoxication,East 6th Street And,Neches Street,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-14,20:59:00,Public Intoxication,Sabine Street And,East 7th Street,IN,APD Do Not Use,7872,White,Male
NT,2020-02-14,21:04:00,Pedestrian In Roadway/City Ordinance,E 6TH ST,BRAZOS ST,TERM,Other Agency,8230,Black or African American,Male
NT,2020-02-14,23:26:00,Noise Viol. After 10:30 Pm (Co 10-5-2),411 East 6th Street Unit G,,TERM,APD Do Not Use,8235,White,Male
NT,2020-02-15,0:00:00,Public Intoxication,300 Block Lavaca Street,,TERM,APD Do Not Use,8006,White,Female
NT,2020-02-15,0:30:00,Public Intoxication,503 East 6th Street,,ACT,APD Do Not Use,8235,Other,Male
NT,2020-02-15,2:40:00,Human Waste,600 Block Neches Street,,ACT,APD Do Not Use,8235,Black or African American,Male
NT,2020-02-15,8:00:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,7766,Black or African American,Male
NT,2020-02-15,8:17:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,IN,APD Do Not Use,7759,Black or African American,Male
NT,2020-02-15,10:50:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,TERM,APD Do Not Use,5666,Black or African American,Female
NT,2020-02-15,11:20:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,7766,Hispanic or Latino,Male
NT,2020-02-15,11:20:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,7611,Black or African American,Female
NT,2020-02-15,11:22:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,IN,APD Do Not Use,7345,Black or African American,Male
NT,2020-02-15,11:45:00,Open Glass Container,600 Block Neches Street,,TERM,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-15,20:15:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,IN,APD Do Not Use,7796,White,Male
NT,2020-02-15,20:15:00,Pedestrian In Roadway/City Ordinance,400 Block East 6th Street,,TERM,APD Do Not Use,8105,Black or African American,Male
NT,2020-02-15,22:50:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8139,White,Female
NT,2020-02-15,23:20:00,Disorderly Conduct - Fighting,422 East 6th Street,,IN,APD Do Not Use,8126,Hispanic or Latino,Male
NT,2020-02-15,23:30:00,Public Intoxication,600 Block San Jacinto Boulevard,,ACT,APD Do Not Use,8110,Black or African American,Female
NT,2020-02-16,0:15:00,Human Waste,500 Block East 6th Street,,TERM,APD Do Not Use,8105,White,Male
NT,2020-02-16,0:20:00,Disorderly Conduct - Fighting,E 6TH,,ACT,Other Agency,8140,White,Female
NT,2020-02-16,0:20:00,Disorderly Conduct - Fighting,E 6TH,,ACT,Other Agency,8140,Hispanic or Latino,Female
NT,2020-02-16,1:03:00,Public Intoxication,300 Block East 6th Street,,TERM,APD Do Not Use,8740,Hispanic or Latino,Male
NT,2020-02-16,1:30:00,Public Intoxication,East 6th Street,,TERM,APD Do Not Use,8110,Black or African American,Male
NT,2020-02-16,1:55:00,Disregard Order Of A Police Officer,500 Block Trinity Street,East 6th Street,TERM,APD Do Not Use,6434,White,Male
NT,2020-02-16,16:24:00,Aggressive Solicitation,600 Block Congress Avenue,,IN,APD Do Not Use,7408,White,Female
NT,2020-02-16,23:11:00,Consuming Alcohol In A Public Street,500 Block Trinity Street,,IN,APD Do Not Use,7945,White,Male
TR,2020-02-17,0:00:00,Pedestrian On Roadway,400 Block East 6th Street,,ACT,APD Do Not Use,6096,White,Male
NT,2020-02-17,6:58:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-17,8:08:00,Consuming Alcohol In A Public Street,1000 Red River Street,,ACT,APD Do Not Use,6290,Hispanic or Latino,Male
NT,2020-02-17,8:08:00,Consuming Alcohol In A Public Street,1000 Block Red River Street,,IN,APD Do Not Use,7095,Hispanic or Latino,Female
NT,2020-02-17,8:08:00,Consuming Alcohol In A Public Street,1000 Block Red River Street,,IN,APD Do Not Use,6290,Hispanic or Latino,Male
NT,2020-02-17,9:57:00,Consuming Alcohol In A Public Street,CONGRESS AVE,,TERM,Other Agency,4949,Hispanic or Latino,Male
NT,2020-02-17,10:30:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,TERM,APD Do Not Use,7451,White,Male
NT,2020-02-17,11:00:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,TERM,APD Do Not Use,6136,White,Male
NT,2020-02-17,13:38:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,6136,White,Female
NT,2020-02-17,15:46:00,Consuming Alcohol In A Public Street,500 Block East 7th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-17,16:18:00,Failure To Identify - Refuse,East 6th Street,San Jacinto Boulevard,TERM,APD Do Not Use,7796,Hispanic or Latino,Female
NT,2020-02-17,16:18:00,Aggressive Solicitation,East 6th Street,San Jacinto Boulevard,TERM,APD Do Not Use,7796,Hispanic or Latino,Female
NT,2020-02-17,20:36:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-17,20:53:00,Possession Of Drug Paraphernalia,301 East 6th Street,,TERM,APD Do Not Use,8105,Black or African American,Male
TR,2020-02-17,21:12:00,Pedestrian On Roadway,700 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-17,21:12:00,Possession Of Drug Paraphernalia,700 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-18,4:20:00,Park Curfew Violation,422 Guadalupe Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-18,4:30:00,Park Curfew Violation,422 Guadalupe Street,,TERM,APD Do Not Use,3968,White,Male
NT,2020-02-18,4:30:00,Possession Of Drug Paraphernalia,422 Guadalupe Street,,TERM,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-18,4:30:00,Statute Not Found,422 Guadalupe Street,,TERM,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-18,7:42:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-18,8:00:00,Consuming Alcohol In A Public Street,700 Block Neches Street,,IN,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-02-18,8:30:00,Possession Of Drug Paraphernalia,600 Block Neches,,TERM,APD Do Not Use,7203,White,Female
NT,2020-02-18,10:15:00,Smoking - Public Place,700 Block Waller Creek,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-18,10:20:00,Possession Of Drug Paraphernalia,700 Block Waller Creek,,TERM,APD Do Not Use,3968,Black or African American,Female
TR,2020-02-18,12:30:00,Pedestrian On Roadway,West 5th Street And Lamar Boulevard,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-18,21:50:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,8235,Black or African American,Male
NT,2020-02-18,21:50:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,8235,Black or African American,Female
NT,2020-02-19,9:30:00,Consuming Alcohol In A Public Street,700 Block East 7th Street,,TERM,APD Do Not Use,7203,White,Male
NT,2020-02-19,9:40:00,Consuming Alcohol In A Public Street,400 Block East 6th Street,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-19,10:02:00,Consuming Alcohol In A Public Street,700 Block Waller Creek,,IN,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-19,11:15:00,Pedestrian In Roadway/City Ordinance,East 5th Street,,IN,APD Do Not Use,7203,White,Male
NT,2020-02-19,12:04:00,Consuming Alcohol In A Public Street,600 Block Neches Street,,IN,APD Do Not Use,4988,White,Male
NT,2020-02-19,12:56:00,Littering,E 6TH ST,,TERM,Other Agency,8594,White,Male
NT,2020-02-19,18:47:00,Gaming - Cards; Dice; Or Balls,Neches Street,Trinity Street,TERM,APD Do Not Use,8230,Black or African American,Male
NT,2020-02-19,21:57:00,Public Intoxication,212 East 6th Street,,TERM,APD Do Not Use,7699,Black or African American,Male
NT,2020-02-19,22:18:00,Public Intoxication,400 Block East 6th Street,,TERM,APD Do Not Use,7872,White,Male
NT,2020-02-19,22:18:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,TERM,APD Do Not Use,7872,White,Male
NT,2020-02-20,0:01:00,Misdemeanor Theft C - Less Than $100,525 North Lamar Boulevard,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-20,2:15:00,Disorderly Conduct - Fighting,411 East 6th Street,,IN,APD Do Not Use,8422,Black or African American,Female
NT,2020-02-20,2:15:00,Disorderly Conduct - Fighting,6TH ST,,ACT,Other Agency,8789,Black or African American,Male
NT,2020-02-20,7:30:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,4949,White,Male
NT,2020-02-20,12:40:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,TERM,APD Do Not Use,4949,White,Female
NT,2020-02-20,13:00:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,IN,APD Do Not Use,4949,White,Female
TR,2020-02-20,14:22:00,Pedestrian On Roadway,300 Block East 7th Street,,IN,APD Do Not Use,8140,White,Male
NT,2020-02-20,16:09:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-20,16:09:00,Failure To Identify - Refuse,500 Block East 7th Street,,TERM,APD Do Not Use,7796,White,Male
NT,2020-02-20,23:13:00,Possession Of Drug Paraphernalia,SABINE ST,WALLER CREEK,TERM,Other Agency,8140,Black or African American,Female
NT,2020-02-20,23:13:00,Statute Not Found,SABINE ST,WALLER CREEK,TERM,Other Agency,8140,Black or African American,Female
NT,2020-02-20,23:20:00,Minor In Possession Of Alcohol,E 7TH ST,,ACT,Other Agency,8140,Hispanic or Latino,Male
NT,2020-02-21,0:00:00,Public Intoxication,700 Block Lavaca Street,,IN,APD Do Not Use,3454,Other,Male
NT,2020-02-21,0:15:00,Park Curfew Violation,600 Block Waller Creek,,IN,APD Do Not Use,5159,White,Male
NT,2020-02-21,1:29:00,Possession Of Drug Paraphernalia,E 6TH ST,S ALLEY,TERM,Other Agency,8140,Black or African American,Male
NT,2020-02-21,2:22:00,Disorderly Conduct - Fighting,E 7TH ST,TRINITY ST,TERM,Other Agency,8140,White,Male
NT,2020-02-21,10:20:00,Smoking - Public Place,600 Block Sabine,,TERM,APD Do Not Use,4988,Hispanic or Latino,Male
NT,2020-02-21,10:30:00,Possession Of Drug Paraphernalia,415 East 7th Street,,IN,APD Do Not Use,6145,Black or African American,Male
NT,2020-02-21,10:38:00,Possession Of Drug Paraphernalia,300 Block East 6th Street,,IN,APD Do Not Use,6136,White,Male
NT,2020-02-21,12:40:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-21,12:45:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,7400,White,Male
NT,2020-02-21,12:50:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,TERM,APD Do Not Use,6136,White,Female
NT,2020-02-21,13:04:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,6145,Black or African American,Male
NT,2020-02-21,13:35:00,Smoking - Public Place,422 Guadalupe Street,,TERM,APD Do Not Use,4973,White,Female
NT,2020-02-21,13:45:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,4951,Hispanic or Latino,
NT,2020-02-21,18:51:00,Possession Of Drug Paraphernalia,600 Block Sabine Street,,IN,APD Do Not Use,8149,White,Male
NT,2020-02-21,20:46:00,Camping In A Public Place,500 Block East 7th Street,,TERM,APD Do Not Use,7796,Black or African American,Male
NT,2020-02-22,9:59:00,Possession Of Drug Paraphernalia,600 Block Neches Street,,TERM,APD Do Not Use,4951,White,Male
NT,2020-02-22,10:27:00,Consuming Alcohol In A Public Street,600 Block Sabine Street,,TERM,APD Do Not Use,4988,Black or African American,Male
NT,2020-02-22,10:50:00,Consuming Alcohol In A Public Street,600 Block Neches Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-22,11:00:00,Possession Of Drug Paraphernalia,500 Block Brazos Street,,IN,APD Do Not Use,7451,Black or African American,Male
NT,2020-02-22,11:00:00,Consuming Alcohol In A Public Street,700 Block Red River Street,,IN,APD Do Not Use,6290,White,Male
NT,2020-02-22,11:10:00,Consuming Alcohol In A Public Street,RED RIVER ST,,TERM,Other Agency,7095,White,Male
NT,2020-02-22,11:19:00,Possession Of Drug Paraphernalia,700 Block Sabine Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-22,20:50:00,Public Intoxication,722 Congress Avenue,,TERM,APD Do Not Use,8905,White,Male
NT,2020-02-23,6:56:00,Consuming Alcohol In A Public Street,800 Block Congress Avenue,,TERM,APD Do Not Use,4973,White,Male
NT,2020-02-23,8:23:00,Possession Of Drug Paraphernalia,700 Block Trinity Street,,IN,APD Do Not Use,3968,White,Female
NT,2020-02-23,8:40:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-23,9:00:00,Pedestrian In Roadway/City Ordinance,7th Street And Neches Street,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2020-02-23,10:00:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,TERM,APD Do Not Use,4949,White,Male
NT,2020-02-23,10:08:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2020-02-23,12:00:00,Possession Of Drug Paraphernalia,400 Block East 6th Street,,IN,APD Do Not Use,8110,Black or African American,Female
NT,2020-02-23,13:25:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,IN,APD Do Not Use,4949,Hispanic or Latino,Male
NT,2020-02-23,13:49:00,Possession Of Drug Paraphernalia,500 Block Trinity Street,,TERM,APD Do Not Use,6145,Hispanic or Latino,Male
NT,2020-02-23,22:00:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,TERM,APD Do Not Use,7400,Black or African American,Female
TR,2020-02-24,7:30:00,Pedestrian Walking Against Light,East 7th Street And Ih 35,,IN,APD Do Not Use,7759,Black or African American,Male
TR,2020-02-24,7:30:00,Pedestrian Walking Against Light,East 7th Street And South Ih 35,,IN,APD Do Not Use,7203,Black or African American,Male
NT,2020-02-24,8:10:00,Possession Of Drug Paraphernalia,200 Block East 6th Street,,IN,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-24,9:00:00,Possession Of Drug Paraphernalia,East 6th Street And Ih 35,,TERM,APD Do Not Use,6145,White,Male
NT,2020-02-24,9:45:00,Possession Of Drug Paraphernalia,700 Block East 7th Street,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2020-02-24,10:35:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,ACT,APD Do Not Use,3968,Hispanic or Latino,Male
NT,2020-02-24,13:57:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,TERM,APD Do Not Use,6145,White,Male
NT,2020-02-24,16:24:00,Possession Of Drug Paraphernalia,500 Block East 7th Street,,ACT,APD Do Not Use,8235,Hispanic or Latino,Male
NT,2020-02-24,16:24:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,TERM,APD Do Not Use,8235,Hispanic or Latino,Male
NT,2020-02-24,17:10:00,Possession Of Drug Paraphernalia,500 Block East 6th Street,,IN,APD Do Not Use,7284,Black or African American,Male
NT,2020-02-24,18:56:00,Public Intoxication,522 Congress Avenue,,TERM,APD Do Not Use,8110,White,Male
NT,2020-02-24,20:15:00,Obstruction in the DACC Area Prohibited,500 Block East 7th Street,,IN,APD Do Not Use,8235,Hispanic or Latino,Male
NT,2020-02-24,22:08:00,Human Waste,NECHES ST,,IN,Other Agency,8140,Black or African American,Male
NT,2020-02-25,1:31:00,Possession Of Drug Paraphernalia,E 6TH ST,S ALLEY,ACT,Other Agency,8140,Black or African American,Male
NT,2020-02-25,6:50:00,Failure To Identify - Refuse,500 Block Neches Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-25,6:50:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-25,6:50:00,Failure To Identify - Refuse,500 Block Neches Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-25,6:50:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,ACT,APD Do Not Use,3968,Black or African American,Male
NT,2020-02-25,8:24:00,Consuming Alcohol In A Public Street,East 8th Street And Waller Creek,,ACT,APD Do Not Use,8594,,Female
NT,2020-02-25,8:25:00,Camping In A Public Place,700 Block Waller Creek,,IN,APD Do Not Use,3968,Black or African American,Female
NT,2020-02-25,8:25:00,Possession Of Drug Paraphernalia,700 Block Waller Creek,,IN,APD Do Not Use,3968,Black or African American,Female
NT,2020-02-25,8:50:00,Possession Of Drug Paraphernalia,500 East 6th Street,,TERM,APD Do Not Use,7759,Black or African American,Male
NT,2020-02-25,8:56:00,Pedestrian In Roadway/City Ordinance,700 East Cesar Chavez Street,,ACT,APD Do Not Use,7608,Black or African American,Male
NT,2020-02-25,9:15:00,Human Waste,East 3rd Street,,IN,APD Do Not Use,4949,White,Male
NT,2020-02-25,11:10:00,Possession Of Drug Paraphernalia,500 Block Neches Street,,IN,APD Do Not Use,3968,Hispanic or Latino,Female
NT,2020-02-25,12:00:00,Smoking - Public Place,1000 Block Waller Creek,,ACT,APD Do Not Use,3968,White,Female
NT,2020-02-25,13:04:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,TERM,APD Do Not Use,7759,Hispanic or Latino,Male
NT,2020-02-25,13:10:00,Possession Of Drug Paraphernalia,600 Block Trinity Street,,IN,APD Do Not Use,3968,White,Male
NT,2020-02-25,13:30:00,Possession Of Drug Paraphernalia,700 Block Neches Street,,TERM,APD Do Not Use,3968,White,Male
NT,2020-02-25,16:15:00,Human Waste,600 Block Red River Street,,IN,APD Do Not Use,8594,White,Male
NT,2020-02-25,20:58:00,Manifesting - Drugs,408 East 6th Street,,IN,APD Do Not Use,8740,Black or African American,Male
NT,2020-02-25,20:58:00,Possession Of Drug Paraphernalia,408 East 6th Street,,IN,APD Do Not Use,8740,Black or African American,Male
NT,2020-02-25,21:07:00,Manifesting - Drugs,500 Block East 7th Street,,TERM,APD Do Not Use,8346,Black or African American,Male
NT,2020-02-26,0:00:00,Disorderly Conduct - Fighting,400 Block East 6th Street,,TERM,APD Do Not Use,8115,Black or African American,Female
NT,2020-02-26,0:00:00,Camping In A Public Place,,,TERM,APD Do Not Use,5193,,
NT,2020-02-26,0:51:00,Disregard Order Of A Police Officer,400 Block East 6th Street,,TERM,APD Do Not Use,7887,Hispanic or Latino,Female
NT,2020-02-26,1:35:00,Public Intoxication,411 East 6th Street,,TERM,APD Do Not Use,7756,Hispanic or Latino,Male
NT,2020-02-26,9:27:00,Smoking - Public Place,SABINE ST,,IN,Other Agency,8594,Hispanic or Latino,Male
